symbol,tcga_gene_id,repeats_modeled,main_screen_frequency,selection_frequency,median_log_hr,log_hr_iqr,full_main_log_hr,frozen_high_confidence,full_fit_direction_agreement
LRRN2,ENSG00000170382.12,20,0,0,0.20987985884842755,0.0460879816785206,0.19391854958368124,FALSE,TRUE
LRRN4CL,ENSG00000177363.5,20,0,0,-0.050174089381510016,0.057347720635806565,-0.03108450652432213,FALSE,TRUE
LRRTM4,ENSG00000176204.13,20,0,0,-0.03579463925407643,0.06014165964125458,-0.04370441030298706,FALSE,TRUE
LSAMP,ENSG00000185565.12,20,0,0,0.047227414603950704,0.036620550544666175,0.03803238671374158,FALSE,TRUE
LSP1,ENSG00000130592.17,20,0,0,0.02303588322474738,0.05913612038461953,0.01760727978122842,FALSE,TRUE
LST1,ENSG00000204482.11,20,0,0,0.015399560060500968,0.06769872186560187,0.00795005432282717,FALSE,TRUE
LTB,ENSG00000227507.3,20,0,0,0.061250050111360296,0.042193098665776974,0.05470176400537777,FALSE,TRUE
LTBR,ENSG00000111321.11,20,0,0,0.13612287888815247,0.06757758796450139,0.1429436970995141,FALSE,TRUE
LTC4S,ENSG00000213316.10,20,0,0,-0.12188696501065777,0.060650405853369796,-0.11530089527104792,FALSE,TRUE
LUM,ENSG00000139329.5,20,0,0,0.15476435280773254,0.041484977501230674,0.15113232747187635,FALSE,TRUE
LY6E,ENSG00000160932.11,20,0,0,0.029975294247006866,0.029329982264483467,0.04387590200049952,FALSE,TRUE
LY6H,ENSG00000176956.13,20,0,0,0.12256042102314457,0.031110161817547943,0.1259243112421095,FALSE,TRUE
LY6K,ENSG00000160886.13,20,0,0,0.2549550196270779,0.03043474905628868,0.2520302189554428,FALSE,TRUE
LY86,ENSG00000112799.9,20,0,0,-0.12797899454131817,0.053612991430765256,-0.13562948574238198,FALSE,TRUE
LY9,ENSG00000122224.18,20,0,0,-0.060205360182452816,0.0460358327480727,-0.05430318030721852,FALSE,TRUE
LY96,ENSG00000154589.7,20,0,0,0.11717338418238815,0.052113658775672256,0.11316980350307514,FALSE,TRUE
LYG2,ENSG00000185674.9,20,0,0,0.24126544072393996,0.0765454906384915,0.2237385903524493,FALSE,TRUE
LYL1,ENSG00000104903.5,20,0,0,0.02785414340988477,0.05257493438947964,0.040572168422653813,FALSE,TRUE
LYNX1,ENSG00000180155.20,20,0,0,0.17610297568913877,0.05743749801226661,0.1556295105957605,FALSE,TRUE
LYPD3,ENSG00000124466.9,20,0,0,0.24298116466996722,0.04111894510002781,0.23449569703672135,FALSE,TRUE
LYPD6B,ENSG00000150556.17,20,0,0,0.2439436886220538,0.04756095222361778,0.24483346305849724,FALSE,TRUE
LYZ,ENSG00000090382.7,20,0,0,-0.24962042855153563,0.0475113110253893,-0.24869126315228932,FALSE,TRUE
LZTS1,ENSG00000061337.15,20,0,0,0.05217957735288388,0.062082118396977005,0.06419352354701009,FALSE,TRUE
MAGEE2,ENSG00000186675.7,20,0,0,0.04546979701739058,0.06832926078596484,0.02452044309837919,FALSE,TRUE
MAGI2,ENSG00000187391.22,20,0,0,0.008381043429558326,0.029290589230268168,0.0108947628662056,FALSE,TRUE
MAGI3,ENSG00000081026.19,20,0,0,-0.07099935114647503,0.041530370529940186,-0.08906719119017062,FALSE,TRUE
MAL,ENSG00000172005.11,20,0,0,0.04721265862855262,0.04821066028767033,0.02487705239959111,FALSE,TRUE
MAL2,ENSG00000147676.14,20,0,0,-0.022910326580964264,0.05686170162588634,-0.04783313024092436,FALSE,TRUE
MALL,ENSG00000144063.4,20,0,0,-0.23695737336254322,0.057199751042836255,-0.2285761575207065,FALSE,TRUE
MAMDC2,ENSG00000165072.10,20,0,0,0.21422622924221146,0.047158404686969996,0.21249384588713213,FALSE,TRUE
MAN1A1,ENSG00000111885.7,20,0,0,-0.208096801780685,0.04845804413872398,-0.20869536204032485,FALSE,TRUE
MAN1C1,ENSG00000117643.14,20,0,0,0.19533715087927772,0.045170238026728426,0.1851993700676628,FALSE,TRUE
MAP3K14,ENSG00000006062.17,20,0,0,-0.19646643842990968,0.040310815863334265,-0.18882320674904815,FALSE,TRUE
MAP3K15,ENSG00000180815.14,20,0,0,0.25216292400865875,0.04511954871024729,0.23518299717121077,FALSE,TRUE
MAP3K9,ENSG00000006432.15,20,0,0,0.2534483337182883,0.023115376460151604,0.22504440733892128,FALSE,TRUE
MAP4K1,ENSG00000104814.13,20,0,0,0.09458671773700252,0.0664090043316347,0.09670949375009656,FALSE,TRUE
MAP4K4,ENSG00000071054.16,20,0,0,0.07611591767730908,0.04172326118871672,0.0780217783786243,FALSE,TRUE
MAP6,ENSG00000171533.11,20,0,0,0.042621536257916676,0.05643994366115905,0.04424656450106425,FALSE,TRUE
MAP7D2,ENSG00000184368.16,20,0,0,9.496355119286708e-4,0.05365340483320958,-3.0798892039156156e-4,FALSE,FALSE
MAP9,ENSG00000164114.19,20,0,0,0.040780995429259614,0.06975341749066702,0.02264965748778869,FALSE,TRUE
MAPK11,ENSG00000185386.15,20,0,0,0.21127358877948915,0.06124531462391092,0.20432785506390944,FALSE,TRUE
MAPK4,ENSG00000141639.12,20,0,0,0.0936520701888843,0.0402260018461421,0.08282204180260704,FALSE,TRUE
MAPRE2,ENSG00000166974.13,20,0,0,-0.24392522899922886,0.06196153756141007,-0.22807064417686496,FALSE,TRUE
MARCKS,ENSG00000277443.3,20,0,0,-0.057042966454027094,0.05437627410442529,-0.07367678855830768,FALSE,TRUE
MARCO,ENSG00000019169.10,20,0,0,0.0835114772656807,0.05307442338707464,0.06295577686488332,FALSE,TRUE
MARVELD1,ENSG00000155254.13,20,0,0,0.09290427019604905,0.04854790463483301,0.10278049133855977,FALSE,TRUE
MARVELD2,ENSG00000152939.17,20,0,0,-0.15685888556904565,0.04087134909872392,-0.1761916128254416,FALSE,TRUE
MARVELD3,ENSG00000140832.10,20,0,0,-0.25091550927784684,0.09234372411505887,-0.2673945328847634,FALSE,TRUE
MASP1,ENSG00000127241.18,20,0,0,-0.1562379741449136,0.04430979534633217,-0.15069830573359425,FALSE,TRUE
MATK,ENSG00000007264.15,20,0,0,0.0029270683646816995,0.04843636886976866,2.8810793634432115e-4,FALSE,TRUE
MATN1,ENSG00000162510.6,20,0,0,0.2704939735751256,0.042765930921374706,0.25424580611058495,FALSE,TRUE
MATR3,ENSG00000015479.20,20,0,0,0.2481795146819324,0.07883217470952197,0.22770871147432745,FALSE,TRUE
MB,ENSG00000198125.13,20,0,0,0.025455531727351842,0.057924229286779344,0.01730176885534758,FALSE,TRUE
MBOAT2,ENSG00000143797.12,20,0,0,0.17922536001812436,0.05404218489769905,0.15941780725409038,FALSE,TRUE
MCAM,ENSG00000076706.17,20,0,0,-0.14611359774424448,0.059439248114198207,-0.13001167486843412,FALSE,TRUE
MCCC1,ENSG00000078070.13,20,0,0,-0.16589991797949966,0.05293111601634251,-0.1641089781465068,FALSE,TRUE
MCF2,ENSG00000101977.21,20,0,0,-0.12633178151355043,0.08608400434953681,-0.13860740003043764,FALSE,TRUE
MCHR1,ENSG00000128285.4,20,0,0,0.15958062671740975,0.054077882413882034,0.14596282630654886,FALSE,TRUE
MCM10,ENSG00000065328.17,20,0,0,0.19259796670587956,0.0931343485765562,0.205784704859809,FALSE,TRUE
MCM5,ENSG00000100297.16,20,0,0,-0.03004754650664411,0.07232240816209808,-0.03048130945839284,FALSE,TRUE
MCOLN3,ENSG00000055732.13,20,0,0,-0.0016571754628723543,0.08316067926384427,-0.01034832673169337,FALSE,TRUE
MCTP2,ENSG00000140563.15,20,0,0,-0.08866843841951219,0.05877689559187077,-0.0945852188745075,FALSE,TRUE
MEF2C,ENSG00000081189.16,20,0,0,-0.16953630882814025,0.08337039276522851,-0.15698361995038726,FALSE,TRUE
MEGF11,ENSG00000157890.17,20,0,0,0.11215089385728852,0.04523716099566501,0.10473318074001252,FALSE,TRUE
MEGF6,ENSG00000162591.16,20,0,0,-0.04633214249526501,0.07725874927934896,-0.03368065728730466,FALSE,TRUE
MEIG1,ENSG00000197889.10,20,0,0,0.17438487050514534,0.07089804489970591,0.19045804180232964,FALSE,TRUE
MELK,ENSG00000165304.8,20,0,0,0.23652931722052498,0.07403190839369347,0.24171686010610172,FALSE,TRUE
MEOX2,ENSG00000106511.6,20,0,0,0.04286187155022028,0.08282270328734043,0.03143426324370262,FALSE,TRUE
MET,ENSG00000105976.16,20,0,0,-0.11444649054624657,0.08327405481065658,-0.11450505689250488,FALSE,TRUE
MEX3B,ENSG00000183496.6,20,0,0,0.22723533109671926,0.03856903621266658,0.2352131882512493,FALSE,TRUE
MFHAS1,ENSG00000147324.11,20,0,0,-0.07832863125867777,0.040641113856895034,-0.10633967742651262,FALSE,TRUE
MFNG,ENSG00000100060.18,20,0,0,-0.04561537469628143,0.07970026332165572,-0.03216472082710486,FALSE,TRUE
MFSD6L,ENSG00000185156.6,20,0,0,0.1286505935250571,0.05273858888235053,0.11000595142661355,FALSE,TRUE
MGAT3,ENSG00000128268.12,20,0,0,0.11478141563270099,0.06125913773437154,0.11350669711774324,FALSE,TRUE
MGAT4C,ENSG00000182050.13,20,0,0,0.13347882535343708,0.04623754112490955,0.14053576738876425,FALSE,TRUE
MICB,ENSG00000204516.10,20,0,0,0.08490808088411966,0.0582512181044202,0.08663745839271492,FALSE,TRUE
MIOX,ENSG00000100253.13,20,0,0,-0.23502309006664604,0.044240620763636884,-0.23670821124707464,FALSE,TRUE
MIXL1,ENSG00000185155.12,20,0,0,0.1555794921907302,0.071517006044849,0.13376133142205898,FALSE,TRUE
MKI67,ENSG00000148773.14,20,0,0,0.1690950536508865,0.07323290918881342,0.16488164356641802,FALSE,TRUE
